מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,מאפיין עיקרי,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,סטאטוס סחירות,זירת מסחר,ענף מסחר,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,סכום לקבל (במטבע הפעילות),"שווי הוגן (באלפי ש""ח)",שיעור מערך נקוב מונפק,שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 24,סוף מידע
1328,12138.0,"דלק מערכות רכב בע""מ",520033291,ח.פ.,דלק רכב,IL0008290103,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,54012.62,1.0,2440.0,,1317.908,5.56969176247e-06,0.007212,0.000462,,
1328,12138.0,"סנו-מפעלי ברונוס בע""מ",520032988,ח.פ.,סנו,IL0008130143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,1525.52,1.0,34350.0,,524.016,1.241471354166e-06,0.002867,0.000183,,
1328,12138.0,"שופרסל בע""מ",520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,122360.73,1.0,3901.0,82.58959,4855.882,4.440695634813e-06,0.026573,0.001704,,
1328,12138.0,WELLS FARGO & COMPANY,PBLD0EJDB5FWOLXP3B76,LEI,Wells Fargo & Co,US9497461015,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Banks,לא,USD,8805.94,3.306,8382.0,,2440.205,2.7489001437e-08,0.013353,0.000856,,
1328,12138.0,Lyft Inc,549300H7I5VN334XVZ52,LEI,Lyft Inc,US55087P1049,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,25196.33,3.306,2201.0,,1833.413,6.33215412203e-07,0.010033,0.000643,,
1328,12138.0,MongoDB Inc,549300TPTG69WKWE1Z37,LEI,MongoDB Inc,US60937P1066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,2044.32,3.306,31038.0,,2097.718,2.51278032458e-07,0.011479,0.000736,,
1328,12138.0,Mobilicom Ltd/Australia,529900YJD10VZ19HZ299,LEI,Mobilicom Ltd,AU000000MOB7,ISIN,מניות,"חו""ל",אוסטרליה,סחיר,ASX,Software,לא,AUD,163546.2,2.1849,1.0,,3.573,1.11974519186e-06,1.9e-05,1e-06,,
1328,12138.0,Komatsu Ltd,5493004LQ0B4T7QPQV17,LEI,Komatsu Ltd,JP3304200003,ISIN,מניות,"חו""ל",גלובלי,סחיר,TSE,Machinery,לא,JPY,19651.09,0.022332,516000.0,,2264.457,2.06646254023e-07,0.012391,0.000794,,
1328,12138.0,Uber Technologies Inc,549300B2FTG34FILDR98,LEI,Uber Technologies Inc,US90353T1007,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Wireless Telecommunication Services,לא,USD,12419.28,3.306,9797.0,,4022.469,5.9552933628e-08,0.022012,0.001411,,
1328,12138.0,Datadog Inc,549300F6JNO0KRPO1K63,LEI,Datadog Inc,US23804L1035,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Software,לא,USD,3782.0,3.306,14240.0,,1780.472,1.16991733343e-07,0.009743,0.000624,,
1328,12138.0,Shell PLC,21380068P1DRHMJ8KU70,LEI,Shell PLC,US7802593050,ISIN,מניות,"חו""ל",בריטניה,סחיר,NYSE,"Oil, Gas & Consumable Fuels",לא,USD,8943.93,3.306,7153.0,,2115.045,3.0800865332e-08,0.011574,0.000742,,
1328,12138.0,Honeywell International Inc,ISRPG12PN4EIEOEMW547,LEI,Honeywell International Inc,US4385161066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Electronic Equipment, Instruments & Components",לא,USD,2350.97,3.306,21050.0,,1636.075,3.7029181455e-08,0.008953,0.000574,,
1328,12138.0,AppLovin Corp,549300LLVXMUAOL3SQ07,LEI,AppLovin Corp,US03831W1080,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,879.36,3.306,71854.0,,2088.919,2.8584396293e-08,0.011431,0.000733,,
1328,12138.0,Zoom Video Communications Inc,549300T9GCHU0ODOM055,LEI,Zoom Video Communications Inc,US98980L1017,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,10126.33,3.306,8250.0,,2761.906,3.80041014944e-07,0.015114,0.000969,,
1328,12138.0,Cisco Systems Inc,549300LKFJ962MZ46593,LEI,Cisco Systems Inc,US17275R1023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,IT Services,לא,USD,17376.78,3.306,6842.0,,3930.568,4.3956271864e-08,0.021509,0.001379,,
1328,12138.0,KDDI Corp,5299003FU7V4I45FU310,LEI,KDDI Corp,JP3496400007,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Wireless Telecommunication Services,לא,JPY,19916.86,0.022332,236050.0,,1049.911,4.7558704378e-08,0.005745,0.000368,,
1328,12138.0,TSMC ARIZONA CORP,549300KB6NK5SBD14S87,LEI,Taiwan Semiconductor Manufactu,US8740391003,ISIN,מניות,"חו""ל",טייוואן,סחיר,NYSE,Semiconductors & Semiconductor Equipment,לא,USD,10834.93,3.306,27929.0,6.97506,10027.311,2.0890451268e-08,0.054872,0.003519,,
1328,12138.0,Trimble Inc,549300E2MI7NSZFQWS19,LEI,Trimble Inc,US8962391004,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Electronic Equipment, Instruments & Components",לא,USD,6439.63,3.306,8165.0,,1738.281,2.70607830572e-07,0.009512,0.00061,,
1328,12138.0,Intercontinental Exchange Inc,5493000F4ZO33MV32P92,LEI,Intercontinental Exchange Inc,US45866F1049,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Financial Services,לא,USD,5008.6,3.306,16848.0,,2789.766,8.7498217751e-08,0.015266,0.000979,,
1328,12138.0,LGI Homes Inc,549300W02B4WNV8CV109,LEI,LGI Homes Inc,US50187T1060,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Construction & Engineering,לא,USD,5228.35,3.306,5171.0,,893.805,2.267611904339e-06,0.004891,0.000313,,
1328,12138.0,Meta Platforms Inc,BQ4BKCS1HXDV9HN80Z93,LEI,Meta Platforms Inc,US30303M1027,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,1185.7,3.306,73438.0,,2878.738,5.466669022e-09,0.015753,0.00101,,
1328,12138.0,PENNANTPARK INVESTMENT C,529900BH3IP6381K4L72,LEI,PennantPark Floating Rate Capi,US70806A1060,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Financial Services,לא,USD,4416.02,3.306,889.0,0.57687,131.696,4.4508301204e-07,0.00072,4.6e-05,,
1328,12138.0,Expand Energy Corp,X2MT1W32SPAZ9WSKLE78,LEI,Expand Energy Corp,US1651677353,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Oil, Gas & Consumable Fuels",לא,USD,8126.2,3.306,10624.0,,2854.161,3.41228115942e-07,0.015618,0.001001,,
1328,12138.0,Analog Devices Inc,GYVOE5EZ4GDAVTU4CQ61,LEI,Analog Devices Inc,US0326541051,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,2044.32,3.306,24570.0,,1660.575,4.1554983447e-08,0.009087,0.000582,,
1328,12138.0,Alphabet Inc,5493006MHB84DD0ZWV18,LEI,Alphabet Inc,US02079K3059,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Wireless Telecommunication Services,לא,USD,8637.28,3.306,24310.0,,6941.687,1.4848341069e-08,0.037987,0.002436,,
1328,12138.0,Oracle Corp,1Z4GXXU7ZHVWFCD8TV52,LEI,Oracle Corp,US68389X1054,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Software,לא,USD,5340.8,3.306,28124.0,,4965.771,1.8734438943e-08,0.027174,0.001742,,
1328,12138.0,MercadoLibre Inc,549300DKPDN9M5S8GB14,LEI,MercadoLibre Inc,US58733R1023,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,265.76,3.306,233694.0,,2053.261,5.2420860054e-08,0.011236,0.00072,,
1328,12138.0,Tradeweb Markets Inc,5493000G5QHJUY9ZWQ91,LEI,Tradeweb Markets Inc,US8926721064,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Capital Markets,לא,USD,1047.71,3.306,11098.0,,384.408,8.9967956702e-08,0.002103,0.000134,,
1328,12138.0,NEC Corp,5493000QYMPFRTEY4K28,LEI,NEC Corp,JP3733000008,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,IT Services,לא,JPY,12685.05,0.022332,473900.0,,1342.476,9.298190485e-08,0.007346,0.000471,,
1328,12138.0,Entegris Inc,IYX6OWO7BT5DKO3BYG52,LEI,Entegris Inc,US29362U1043,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Semiconductors & Semiconductor Equipment,לא,USD,9710.55,3.306,9246.0,,2968.252,6.40537598944e-07,0.016243,0.001041,,
1328,12138.0,London Stock Exchange Group PL,213800QAUUUP6I445N30,LEI,London Stock Exchange Group ,GB00B0SWJX34,ISIN,מניות,"חו""ל",גלובלי,סחיר,LSE,Capital Markets,לא,GBP,4293.08,4.4409,8516.0,,1623.59,8.2346070522e-08,0.008884,0.000569,,
1328,12138.0,Cooper Cos Inc,QJKMVPIGLH7530PCUE20,LEI,Cooper Cos Inc,US2166485019,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Health Care Equipment & Supplies,לא,USD,7359.57,3.306,6856.0,,1668.118,3.70183086502e-07,0.009128,0.000585,,
1328,12138.0,Universal Music Group NV,724500GJBUL3D9TW9Y18,LEI,Universal Music Group NV,NL0015000IY2,ISIN,מניות,"חו""ל",הולנד,סחיר,EURONEXT,Entertainment,לא,EUR,20238.84,3.8807,2456.0,,1928.964,1.10343917531e-07,0.010555,0.000676,,
1328,12138.0,Rakuten Group Inc,529900IMXUCQKUL1H943,LEI,Rakuten Group Inc,JP3967200001,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Interactive Media & Services,לא,JPY,27986.84,0.022332,95990.0,,599.94,1.29189538389e-07,0.003283,0.00021,,
1328,12138.0,Mowi ASA,549300W1OGQF5LZIH349,LEI,Mowi ASA,NO0003054108,ISIN,מניות,"חו""ל",נורבגיה,סחיר,אחר,Food Products,לא,NOK,5066.07,0.3311,21080.0,,353.591,9.7968697407e-08,0.001934,0.000124,,
1328,12138.0,Amadeus IT Group SA,9598004A3FTY3TEHHN09,LEI,Amadeus IT Group SA,ES0109067019,ISIN,מניות,"חו""ל",ספרד,סחיר,BME,Leisure Products,לא,EUR,6235.19,3.8807,6750.0,,1633.293,1.38406237587e-07,0.008937,0.000573,,
1328,12138.0,Haleon PLC,549300PSB3WWEODCUP19,LEI,Haleon PLC,US4055521003,ISIN,מניות,"חו""ל",בריטניה,סחיר,NYSE,Personal Care Products,לא,USD,39864.38,3.306,897.0,2.31172,1189.814,8.9518587614e-08,0.006511,0.000417,,
1328,12138.0,MICROSOFT CORP,INR2EJN1ERAN0W5ZP974,LEI,Microsoft Corp,US5949181045,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,2690.44,3.306,51795.0,,4606.959,3.619507303e-09,0.02521,0.001616,,
1328,12138.0,Upstream Bio,70345,פנימי,Upstream Bio Inc,US91678A1079,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Biotechnology,לא,USD,7241.12,3.306,1881.0,,450.295,1.343201069453e-06,0.002464,0.000158,,
1328,12138.0,Etoro Group Ltd,213800XPRPJK2X5QRG86,LEI,Etoro Group Ltd,VGG320891077,ISIN,מניות,"חו""ל",ישראל,סחיר,NASDAQ,Interactive Media & Services,לא,USD,1647.72,3.306,4127.0,,224.814,3.48938962703e-07,0.00123,7.8e-05,,
1328,12138.0,LVMH MOET HENNESSY LOUIS VUITT,IOG4E947OATN0KJYSD45,LEI,LVMH Moet Hennessy Louis Vuitt,FR0000121014,ISIN,מניה,"חו""ל",צרפת,סחיר,אחר,"Textiles, Apparel & Luxury Goods",לא,EUR,1328.81,3.8807,52050.0,,2684.075,2.6568670438e-08,0.014688,0.000942,,
1328,12138.0,CRH PLC,549300MIDJNNTH068E74,LEI,CRH PLC,IE0001827041,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Construction Materials,לא,USD,5979.65,3.306,11990.0,,2370.273,8.9106707437e-08,0.01297,0.000831,,
1328,12138.0,Nutrien Ltd,5493002QQ7GD21OWF963,LEI,Nutrien Ltd,CA67077M1086,ISIN,מניות,"חו""ל",קנדה,סחיר,NYSE,Chemicals,לא,USD,10803.22,3.306,5871.0,4.41581,2111.454,2.22650684675e-07,0.011554,0.000741,,
1328,12138.0,Kubota Corp,549300CSY4INHEHQQT13,LEI,Kubota Corp,JP3266400005,ISIN,מניות,"חו""ל",גלובלי,סחיר,TSE,Machinery,לא,JPY,37845.61,0.022332,186300.0,,1574.548,3.2883581297e-07,0.008616,0.000552,,
1328,12138.0,Amazon.com Inc,ZXTILKJKG63JELOEG630,LEI,Amazon.com Inc,US0231351067,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,11734.44,3.306,21957.0,,8518.012,1.1002847368e-08,0.046613,0.002989,,
1328,12138.0,PALO ALTO NETWORKS INC,549300QXR2YVZV231H43,LEI,Palo Alto Networks Inc,US6974351057,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,2906.41,3.306,20362.0,,1956.502,4.3450590521e-08,0.010706,0.000686,,
1328,12138.0,Mitsui Fudosan Co Ltd,353800ND4ZKNZDYKMF33,LEI,Mitsui Fudosan Co Ltd,JP3893200000,ISIN,מניות,"חו""ל",יפן,סחיר,TSE,Real Estate Management & Development,לא,JPY,33143.66,0.022332,161300.0,,1193.885,1.19127965533e-07,0.006533,0.000419,,
1328,12419.0,"טלסיס בע""מ",520038100,ח.פ.,טלסיס,IL0003540197,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אלקטרוניקה ואופטיקה,לא,ILS,3103.38,1.0,19120.0,,593.367,3.317097968427e-06,0.000465,0.000144,,
1328,12419.0,"אימאג'סט אינטרנשיונל(אי.אס.איי)בע""מ",512737560,ח.פ.,אימאג'סט,IL0011838138,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,403380.75,1.0,1436.0,,5792.548,6.5556125303138e-05,0.004541,0.001411,,
1328,12419.0,"אטראו שוקי הון בע""מ",513773564,ח.פ.,אטראו שוקי הון,IL0010961063,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,8158.65,1.0,7959.0,,649.347,5.485004735969e-06,0.000509,0.000158,,
1328,12419.0,"איי.סי.אל גרופ בע""מ- דואלית",520027830,ח.פ.,איי.סי.אל,IL0002810146,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,395405.84,1.0,2070.0,,8184.901,3.006277582065e-06,0.006417,0.001994,,
1328,12419.0,"אי.בי.אי. בית השקעות בע""מ",520034356,ח.פ.,איביאי בית השק,IL0001750186,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים פיננסיים,לא,ILS,12655.44,1.0,22380.0,,2832.288,8.062633430191e-06,0.00222,0.00069,,
1328,12419.0,"דורסל החזקות בע""מ",516597549,ח.פ.,דורסל החז,IL0011906281,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,2794.54,1.0,2024.0,,56.562,1.239073518817e-06,4.4e-05,1.3e-05,,
1328,12419.0,"אלביט מערכות בע""מ- דואלית",520043027,ח.פ.,אלביט מערכות,IL0010811243,ISIN,מניות,ישראל,ישראל,סחיר,TASE,ביטחוניות,לא,ILS,20061.91,1.0,167700.0,,33643.837,4.326548616761e-06,0.026379,0.008196,,
1328,12419.0,"הולמס פלייס אינטרנשיונל בע""מ",512466723,ח.פ.,הולמס פלייס,IL0011425878,ISIN,מניות,ישראל,ישראל,סחיר,TASE,שירותים,לא,ILS,177918.99,1.0,745.1,,1325.674,1.753302286541e-05,0.001039,0.000322,,
1328,12419.0,"נאוויטס פטרוליום, שותפות מוגבלת",550263107,ח.פ.,נאוויטס פטר יהש,IL0011419699,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,30213.32,1.0,11190.0,,3380.871,2.585924040079e-06,0.00265,0.000823,,
1328,12419.0,"קיסטון אינפרא בע""מ",515983476,ח.פ.,קיסטון אינפרא,IL0011759342,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1230660.98,1.0,952.3,,11719.585,6.5642743241478e-05,0.009189,0.002855,,
1328,12419.0,"אנרג'יקס-אנרגיות מתחדשות בע""מ",513901371,ח.פ.,אנרג'יקס,IL0011233553,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה מתחדשת,לא,ILS,24106.18,1.0,1428.0,,344.236,4.37298938729e-07,0.000269,8.3e-05,,
1328,12419.0,"יעקב פיננסים והשקעות בע""מ",514288661,ח.פ.,יעקב פיננסים,IL0011850570,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אשראי חוץ בנקאי,לא,ILS,167261.36,1.0,3555.0,,5946.142,6.8036131830384e-05,0.004662,0.001448,,
1328,12419.0,"פוקס-ויזל בע""מ",512157603,ח.פ.,פוקס,IL0010870223,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,27820.23,1.0,35060.0,,9753.774,2.0064152831326e-05,0.007647,0.002376,,
1328,12419.0,"נובה מכשירי מדידה בע""מ",511812463,ח.פ.,נובה,IL0010845571,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מוליכים למחצה,לא,ILS,13366.58,1.0,104950.0,,14028.228,4.538522321797e-06,0.010999,0.003417,,
1328,12419.0,"פז קמעונאות ואנרגיה בע""מ",510216054,ח.פ.,פז אנרגיה,IL0011000077,ISIN,מניות,ישראל,ישראל,סחיר,TASE,אנרגיה,לא,ILS,12619.18,1.0,67880.0,127.00283,8692.907,9.127854909466e-06,0.006815,0.002117,,
1328,12419.0,"ריט 1 בע""מ",513821488,ח.פ.,ריט 1,IL0010989205,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,247445.45,1.0,2450.0,,6062.414,1.234830382486e-05,0.004753,0.001476,,
1328,12419.0,"קבוצת אחים יעקובי (ואי.אס.בי) בע""מ",514010081,ח.פ.,יעקובי קבוצה,IL0011424210,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,296073.67,1.0,60.8,,180.013,1.6439207515312e-05,0.000141,4.3e-05,,
1328,12419.0,"כרמל קורפ בע""מ",515818524,ח.פ.,כרמל קורפ,IL0011476855,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מזון,לא,ILS,45514.56,1.0,1977.0,,899.823,2.2724108482642e-05,0.000705,0.000219,,
1328,12419.0,"גולן תעשיות מתחדשות בע""מ",513029975,ח.פ.,גולן תעשיות,IL0010919335,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,90940.85,1.0,1061.0,,964.882,2.6566160426442e-05,0.000756,0.000235,,
1328,12419.0,"בנק הפועלים בע""מ",520000118,ח.פ.,פועלים,IL0006625771,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1944991.42,1.0,6732.0,,130936.823,1.4540010026745e-05,0.102665,0.031899,,
1328,12419.0,"פלרם (1990) תעשיות בע""מ",520039843,ח.פ.,פלרם,IL0006440130,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,29952.24,1.0,7673.0,,2298.236,1.1643021568454e-05,0.001802,0.000559,,
1328,12419.0,"בנק לאומי לישראל בע""מ",520018078,ח.פ.,לאומי,IL0006046119,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1829190.78,1.0,6529.0,,119427.867,1.1317389335248e-05,0.093641,0.029095,,
1328,12419.0,"וילאר אינטרנשיונל בע""מ",520038910,ח.פ.,וילאר,IL0004160169,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"נדל""ן מניב בישראל",לא,ILS,69621.65,1.0,19220.0,,13381.283,3.9132734166653e-05,0.010492,0.003259,,
1328,12419.0,"החברה לישראל בע""מ",520028010,ח.פ.,חברה לישראל,IL0005760173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,1308.3,1.0,103430.0,,1353.178,1.698034378868e-06,0.001061,0.000329,,
1328,12419.0,"טבע תעשיות פרמצבטיות בע""מ",520013954,ח.פ.,טבע,IL0006290147,ISIN,מניות,ישראל,ישראל,סחיר,TASE,פארמה,לא,ILS,258919.79,1.0,6440.0,,16674.435,2.065748612729e-06,0.013074,0.004062,,
1328,12419.0,"בנק דיסקונט לישראל בע""מ",520007030,ח.פ.,דיסקונט א,IL0006912120,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנקים,לא,ILS,1893503.44,1.0,3274.0,,61993.303,1.5286450178552e-05,0.048607,0.015102,,
1328,12419.0,Oddity Tech Ltd,254900QH12XZS53G0V57,LEI,Oddity Tech Ltd,IL0011974909,ISIN,מניות,ישראל,"ארה""ב",סחיר,NASDAQ,Personal Care Products,לא,USD,3174.48,3.306,6230.0,,653.83,7.16889667918e-07,0.000512,0.000159,,
1328,12419.0,"משולם לוינשטין הנדסה וקבלנות בע""מ",520033424,ח.פ.,לוינשטין הנדסה,IL0005730143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,בנייה,לא,ILS,2793.28,1.0,45270.0,,1264.52,3.644791022264e-06,0.000991,0.000308,,
1328,12419.0,לפידות קפיטל,520022971,ח.פ.,לפידות קפיטל,IL0006420173,ISIN,מניות,ישראל,ישראל,סחיר,TASE,השקעה ואחזקות,לא,ILS,207452.81,1.0,8060.0,,16720.697,3.2261244018707e-05,0.01311,0.004073,,
1328,12419.0,"אנלייט אנרגיה מתחדשת בע""מ",520041146,ח.פ.,אנלייט אנרגיה,IL0007200111,ISIN,מניות,ישראל,ישראל,חסום,TASE,אנרגיה מתחדשת,לא,ILS,162868.74,1.0,10024.0049,,16325.971,1.2355196931354e-05,0.0128,0.003977,,
1328,12419.0,"סנו-מפעלי ברונוס בע""מ",520032988,ח.פ.,סנו,IL0008130143,ISIN,מניות,ישראל,ישראל,סחיר,TASE,"כימיה, גומי ופלסטיק",לא,ILS,10555.18,1.0,34350.0,,3625.707,8.589827473958e-06,0.002842,0.000883,,
1328,12419.0,"דלק מערכות רכב בע""מ",520033291,ח.פ.,דלק רכב,IL0008290103,ISIN,מניות,ישראל,ישראל,סחיר,TASE,מסחר,לא,ILS,373717.25,1.0,2440.0,,9118.701,3.8537102788537e-05,0.007149,0.002221,,
1328,12419.0,"שופרסל בע""מ",520022732,ח.פ.,שופרסל,IL0007770378,ISIN,מניות,ישראל,ישראל,סחיר,TASE,רשתות שיווק,לא,ILS,846622.78,1.0,3901.0,571.44337,33598.198,3.0725495700126e-05,0.026343,0.008185,,
1328,12419.0,MongoDB Inc,549300TPTG69WKWE1Z37,LEI,MongoDB Inc,US60937P1066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,14360.3,3.306,31038.0,,14735.343,1.765099362877e-06,0.011553,0.003589,,
1328,12419.0,Lyft Inc,549300H7I5VN334XVZ52,LEI,Lyft Inc,US55087P1049,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Interactive Media & Services,לא,USD,176990.76,3.306,2201.0,,12878.744,4.44800004801e-06,0.010097,0.003137,,
1328,12419.0,WELLS FARGO & COMPANY,PBLD0EJDB5FWOLXP3B76,LEI,Wells Fargo & Co,US9497461015,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Banks,לא,USD,61857.01,3.306,8382.0,,17141.131,1.93095505627e-07,0.01344,0.004175,,
1328,12419.0,Mobilicom Ltd/Australia,529900YJD10VZ19HZ299,LEI,Mobilicom Ltd,AU000000MOB7,ISIN,מניות,"חו""ל",אוסטרליה,סחיר,ASX,Software,לא,AUD,1148824.45,2.1849,1.0,,25.101,7.865610171191e-06,1.9e-05,6e-06,,
1328,12419.0,Honeywell International Inc,ISRPG12PN4EIEOEMW547,LEI,Honeywell International Inc,US4385161066,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,"Electronic Equipment, Instruments & Components",לא,USD,16514.35,3.306,21050.0,,11492.552,2.60110874564e-07,0.009011,0.002799,,
1328,12419.0,Komatsu Ltd,5493004LQ0B4T7QPQV17,LEI,Komatsu Ltd,JP3304200003,ISIN,מניות,"חו""ל",גלובלי,סחיר,TSE,Machinery,לא,JPY,138038.43,0.022332,516000.0,,15906.6,1.451579758211e-06,0.012472,0.003875,,
1328,12419.0,Uber Technologies Inc,549300B2FTG34FILDR98,LEI,Uber Technologies Inc,US90353T1007,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NYSE,Wireless Telecommunication Services,לא,USD,87238.85,3.306,9797.0,,28255.69,4.18327748782e-07,0.022154,0.006883,,
1328,12419.0,Datadog Inc,549300F6JNO0KRPO1K63,LEI,Datadog Inc,US23804L1035,ISIN,מניות,"חו""ל",גלובלי,סחיר,NASDAQ,Software,לא,USD,26566.56,3.306,14240.0,,12506.859,8.21805368419e-07,0.009806,0.003046,,
1328,12419.0,Zoom Video Communications Inc,549300T9GCHU0ODOM055,LEI,Zoom Video Communications Inc,US98980L1017,ISIN,מניות,"חו""ל","ארה""ב",סחיר,NASDAQ,Software,לא,USD,71132.05,3.306,8250.0,,19400.911,2.669584783143e-06,0.015211,0.004726,,
