מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,שם מנפיק,מספר מנפיק,סוג מספר מזהה מנפיק,שם נייר ערך,מספר נייר ערך,סוג מספר נייר ערך,"ישראל/חו""ל",מדינה לפי חשיפה כלכלית,זירת מסחר,נכס בסיס,בעל עניין/צד קשור,מטבע פעילות,ערך נקוב (יחידות),שער חליפין,שער נייר הערך,"שווי הוגן (באלפי ש""ח)",שיעור מנכסי אפיק ההשקעה,שיעור מסך נכסי ההשקעה,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13918.0,13920.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,3.0,3.306,24901.75,6.90197,0.03490738931244586,6.344045823535922e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,95.0,3.306,6738.75,92.96173,0.47016305493481975,0.000854471223368363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,Chicago Board of Trade,BBG01SWCT5S2,LEI,ULTRA10 YR 12/25,UXYZ5 COMDTY,אחר,"חו""ל","ארה""ב",CBOE,"ריבית ואג""ח",לא,USD,1.0,3.306,115.07809999999999,2.36941,0.011983523155099535,2.1778775646292648e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13920.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,5.0,0.022332,44990.0,16.01653,0.08100516926971117,0.00014721825834368709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,2.0,3.306,1359.7,2.63065,0.05670430643626696,6.700845354950643e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,5.0,3.8807,559.5,1.62931,0.035120176959943024,4.150211675925962e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,6738.75,9.79549,0.21114419122779107,0.00024951271992080084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,24901.75,2.30065,0.04959107543861691,5.8602626217350075e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,25.0,3.306,6738.75,24.46361,0.5273191180800656,0.0006231420653976169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,Chicago Board of Trade,BBG01SWCT5S2,LEI,ULTRA10 YR 12/25,UXYZ5 COMDTY,אחר,"חו""ל","ארה""ב",CBOE,"ריבית ואג""ח",לא,USD,1.0,3.306,115.07809999999999,2.36941,0.05107321411558181,6.035409496692301e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13921.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,1.0,0.022332,44990.0,3.2033,0.06904791774173454,8.15951111912014e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,60.0,3.306,1359.7,78.9195,0.08880102997245035,0.0004228341190668218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,94.0,3.8807,559.5,32.00929,0.036017181060281116,0.00017149905839626998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,35.0,3.306,6738.75,338.87222,0.3813024938709798,0.0018156062395215155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Chicago Mercantile Exchange,BBG017PGMHW3,LEI,FUTURE MINI NASDAQ 12/25,NQZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,4.0,3.306,24901.75,92.06313,0.10359037711196337,0.0004932549303034648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,35.0,3.306,24901.75,80.52305,0.090605360861677,0.00043142560344811665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Chicago Board of Trade,BBG01R98QC89,LEI,FT MINI DOW 12/25,DMZ5 INDEX,אחר,"חו""ל","ארה""ב",CBOE,מניות לרבות מדדי מניות,לא,USD,3.0,3.306,46689.0,21.16493,0.02381499608201792,0.00011339725329811958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,162.0,3.306,6738.75,158.52422,0.17837307650934578,0.0008493395030943564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Osaka Exchange,BBG01PQDVGD2,LEI,TOPIX INDX FUT 12/25,TPZ5,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,1.0,0.022332,3141.0,5.69466,0.006407689776834802,3.051079320681286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,27.0,0.022332,44990.0,86.4893,0.09731864648909648,0.0004633915188794413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13922.0,NIFTY,BBG01WF8SFQ2,LEI,NIFTY 50 IFSC,JGSV5 INDEX,OCC,"חו""ל",הודו,אחר,מניות לרבות מדדי מניות,לא,USD,5.0,3.306,24761.5,-5.5375,-0.006230851734646619,-2.9668762908185245e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13925.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,7.0,3.306,1359.7,7.44326,0.06078725856018529,0.00023451822646993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13925.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,11.0,3.8807,559.5,3.58448,0.029273559242027413,0.00011293786491630555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13925.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,2.0,3.306,6738.75,19.59099,0.1599947569452101,0.0006172623594487047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13925.0,Chicago Mercantile Exchange,BBG01PSLN395,LEI,F-RUSSELL 12/25,RTYZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,6.0,3.306,2455.5,29.4389,0.24042019572437867,0.0009275450027576181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13925.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,16.0,3.306,6738.75,15.65671,0.1278644678503557,0.000493303184566177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13925.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,15.0,0.022332,44990.0,46.73336,0.3816597616778429,0.001472449532084173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,1359.7,1.31532,0.10926535884730247,5.51451696191935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,1.0,3.8807,559.5,0.32586,0.02706961791349784,1.3661774299874093e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,24901.75,2.30065,0.1911180152602001,9.64554134996788e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,5.0,3.306,6738.75,4.89272,0.4064446724290467,0.00020512869438556427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,13927.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,1.0,0.022332,44990.0,3.2033,0.26610233554995283,0.00013429927458045383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,1.0,3.8807,559.5,0.32586,0.02784873520113972,3.024523194374201e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,24901.75,2.30065,0.19661877076199014,0.00021353861434778758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,6.0,3.306,6738.75,5.87126,0.5017712055393224,0.0005449506551955279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,14337.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,1.0,0.022332,44990.0,3.2033,0.2737612884975476,0.00029731955896823416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,23.0,3.306,1359.7,30.25247,0.10161664764659104,0.00022441503971705985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,29.0,3.8807,559.5,9.45,0.03174211296665314,7.010079260722234e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,6.0,3.306,6738.75,58.77297,0.19741568816145147,0.00043598219903497363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,Chicago Mercantile Exchange,BBG017PGMHW3,LEI,FUTURE MINI NASDAQ 12/25,NQZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,24901.75,23.01578,0.07730894061117843,0.00017073274290724401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,23.0,3.306,24901.75,52.91514,0.17773950809801764,0.00039252838676424715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,90.0,3.306,6738.75,88.06901,0.29581973166997944,0.0006533023709135863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14339.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,11.0,0.022332,44990.0,35.23638,0.11835737084612884,0.0002613860493766431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,1359.7,1.31532,0.019825678966047703,5.149913509686491e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,3.0,3.306,6738.75,29.38648,0.44293929874264926,0.0011505780369349807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,Chicago Mercantile Exchange,BBG01PSLN395,LEI,F-RUSSELL 12/25,RTYZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,4.0,3.306,2455.5,19.62593,0.295819562988569,0.0007684201718757518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,14340.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,5.0,0.022332,44990.0,16.01653,0.24141545930273392,0.0006271002054655823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,124.0,3.306,1359.7,161.0978,0.08390680153133932,0.00028234048519364905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,239.0,3.8807,559.5,78.15675,0.04070746410307592,0.00013697775336571157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,129.0,3.306,6738.75,1263.619,0.6581482096231572,0.0022146224315907083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,Chicago Mercantile Exchange,BBG017PGMHW3,LEI,FUTURE MINI NASDAQ 12/25,NQZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,8.0,3.306,24901.75,175.14445,0.0912229130718457,0.0003069586859161007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,6.0,3.306,24901.75,13.80395,0.007189702733361544,2.419284397793683e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,Chicago Mercantile Exchange,BBG01PSLN395,LEI,F-RUSSELL 12/25,RTYZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,3.0,3.306,2455.5,14.71945,0.007666535295953592,2.5797352010912983e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,36.0,3.306,6738.75,35.2276,0.01834807949969155,6.173999692241478e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,68.0,0.022332,44990.0,180.40716,0.09396396331267452,0.0003161821271724895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15263.0,NIFTY,BBG01WF8SFQ2,LEI,NIFTY 50 IFSC,JGSV5 INDEX,OCC,"חו""ל",הודו,אחר,מניות לרבות מדדי מניות,לא,USD,2.0,3.306,24761.5,-2.215,-0.0011536691710992738,-3.882015612279824e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13908.0,15266.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,235.0,3.306,6738.75,2301.94159,1.0,0.0044178387184348805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,ICE Futures US Indices,BBG013V2S5N6,LEI,MSCI EmgMkt 12/25,MESZ5 INDEX,אחר,"חו""ל","ארה""ב",ICE,מניות לרבות מדדי מניות,לא,USD,15.0,3.306,1359.7,19.72987,0.09591924839262489,0.0004140590433177479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,Eurex,BBG01C2XF3Z6,LEI,STOXX600 12/25,SXOZ5 INDEX,אחר,"חו""ל",גרמניה,EUREX,מניות לרבות מדדי מניות,לא,EUR,26.0,3.8807,559.5,8.47242,0.04118973710757562,0.00017780563783674976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,2.0,3.306,6738.75,19.59099,0.09524406577779938,0.00041114445138501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,Chicago Mercantile Exchange,BBG01PSLNDF6,LEI,NASD100 MICRO EMIN 12/25,HWBZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,12.0,3.306,24901.75,26.7189,0.12989729815136672,0.0005607336577738513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,HWAZ5 INDEX,BBG01PSLMXC6,LEI,SP MICRO 12/25,HWAZ5 INDEX,ISIN,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,109.0,3.306,6738.75,106.66136,0.5185476378574814,0.002238438503678428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,Osaka Exchange,BBG00YHJ0BT9,LEI,NIKKEI 225 MINI 12/25,NOZ5 INDEX,אחר,"חו""ל",יפן,אחר,מניות לרבות מדדי מניות,לא,JPY,8.0,0.022332,44990.0,25.62646,0.12458626347581948,0.0005378072694457965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15270.0,NIFTY,BBG01WF8SFQ2,LEI,NIFTY 50 IFSC,JGSV5 INDEX,OCC,"חו""ל",הודו,אחר,מניות לרבות מדדי מניות,לא,USD,1.0,3.306,24761.5,-1.1075,-0.005384250762667573,-2.3242443588042182e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13918.0,15273.0,Chicago Mercantile Exchange,BBG011BQCNP5,LEI,S&P500 EMINI FUT 12/25,ESZ5 INDEX,אחר,"חו""ל","ארה""ב",CME,מניות לרבות מדדי מניות,לא,USD,17.0,3.306,6738.75,166.52343,1.0,0.004040630150032165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
